transaction_id,sender_account,receiver_account,amount,transaction_type,timestamp
TXN_003088,236793283295,378085326817,2479259.83,Crypto Off-ramp,2024-08-17T08:54:35Z
TXN_003089,574582819955,948201731736,2196807.81,Cash Deposit,2024-08-15T16:19:24Z
TXN_003090,833795013957,456687581199,1717213.82,Crypto Off-ramp,2023-07-14T03:48:09Z
TXN_003091,423950659705,563745861351,472821.85,ATM Withdrawal,2025-03-30T23:36:34Z
TXN_003092,927123994306,361140269616,1581247.69,Hawala,2024-12-09T19:18:13Z
TXN_003093,937542986030,652418351277,2256465.02,Cash Deposit,2025-09-25T14:36:44Z
TXN_003094,983132644129,208687734442,952709.19,ATM Withdrawal,2024-09-16T15:24:49Z
TXN_003095,797063242206,295084874487,1820537.21,Cash Deposit,2023-03-27T09:53:49Z
TXN_003096,352975736581,464588900070,1137813.05,Hawala,2023-09-07T23:53:10Z
TXN_003097,141207755049,282139591375,1268535.06,Crypto Off-ramp,2024-09-28T01:39:24Z
TXN_003098,361694492375,383175827127,2069975.0,ATM Withdrawal,2023-04-20T03:13:23Z
TXN_003099,351387626218,351611550322,2449069.63,Wire Transfer,2026-01-03T04:43:28Z
TXN_003100,178964329214,427050537850,511114.09,Crypto Off-ramp,2025-02-19T07:19:23Z
TXN_003101,159568893213,262233765324,2175827.67,Crypto Off-ramp,2024-01-11T00:08:12Z
TXN_003102,871264469609,337112821775,209666.92,ATM Withdrawal,2023-05-28T01:08:57Z
TXN_003103,849140396032,372373943499,855009.93,ATM Withdrawal,2026-03-18T09:51:17Z
TXN_003104,656194107950,896163552047,1145915.06,Crypto Off-ramp,2023-08-13T19:33:20Z
TXN_003105,378085326817,473027171465,2071416.22,Wire Transfer,2025-10-17T22:13:42Z
TXN_003106,476717445096,790468289425,1686814.67,Cash Deposit,2024-12-21T17:50:22Z
TXN_003107,797839583899,390489285547,2019270.05,Hawala,2025-03-02T05:21:41Z
TXN_003108,372284668272,312647716134,985604.18,Crypto Off-ramp,2023-04-01T00:36:59Z
TXN_003109,228401565519,971660983787,178857.52,Crypto Off-ramp,2024-12-19T01:28:03Z
TXN_003110,537907453529,172659966808,2197297.13,Crypto Off-ramp,2026-04-04T01:28:53Z
TXN_003111,590407241407,639916399797,1299824.29,Cash Deposit,2024-10-14T09:42:10Z
TXN_003112,783615918438,790468289425,2210406.73,ATM Withdrawal,2025-06-17T20:40:36Z
TXN_003113,916436170997,137085456283,1467126.79,Hawala,2024-10-28T18:13:28Z
TXN_003114,373599874217,501751181123,372078.93,Wire Transfer,2026-02-19T04:54:10Z
TXN_003115,371413463057,610152175213,1504330.3,ATM Withdrawal,2023-01-08T01:58:17Z
TXN_003116,423593328257,299042937881,1907198.81,Crypto Off-ramp,2023-08-23T09:10:29Z
TXN_003117,369696988696,978640416301,1087800.6,Hawala,2025-04-16T02:23:47Z
TXN_003118,600342453983,865684182938,1209623.29,Wire Transfer,2025-08-26T21:05:16Z
TXN_003119,342263652742,269452154032,528465.78,Crypto Off-ramp,2024-12-11T11:00:24Z
TXN_003120,300377597244,458788424042,2182294.92,Hawala,2025-01-17T03:57:05Z
TXN_003121,167572351889,380223819448,745798.16,ATM Withdrawal,2024-01-03T22:06:24Z
TXN_003122,153105431702,353022454173,2047761.1,Cash Deposit,2023-12-07T23:16:48Z
TXN_003123,750261270391,807872656453,2310773.89,Hawala,2023-11-27T08:00:41Z
TXN_003124,363309652753,372284668272,2262780.64,Cash Deposit,2024-10-29T01:58:57Z
TXN_003125,218070197541,939866188036,879375.27,Wire Transfer,2025-09-15T00:31:11Z
TXN_003126,823926902828,117753190354,1292967.62,Hawala,2025-01-28T03:24:20Z
TXN_003127,124760229468,592921055446,402184.56,Hawala,2024-04-05T20:23:12Z
TXN_003128,848752463095,323470969897,595482.52,Wire Transfer,2024-04-19T21:43:47Z
TXN_003129,863787984130,367090301071,672972.48,Cash Deposit,2024-11-28T13:45:15Z
TXN_003130,566871740130,184625700815,1943117.3,Hawala,2025-06-04T00:06:03Z
TXN_003131,723053205254,268554842725,1342636.68,ATM Withdrawal,2023-07-22T08:56:32Z
TXN_003132,364480952071,579442433310,2468718.16,Cash Deposit,2026-01-06T05:13:40Z
TXN_003133,943963062529,436500483851,1224327.69,Cash Deposit,2025-07-09T23:20:46Z
TXN_003134,723053205254,290932531321,1510940.54,Hawala,2024-12-22T05:48:20Z
TXN_003135,783615918438,322227525769,2411246.79,Hawala,2024-02-01T00:17:25Z
TXN_003136,256745702997,707791823618,890759.71,Cash Deposit,2025-01-22T00:32:00Z
TXN_003137,140286652786,902714479522,618880.78,Wire Transfer,2025-12-06T08:53:11Z
TXN_003138,972922333083,445896736997,801330.71,Crypto Off-ramp,2023-02-17T16:30:44Z
TXN_003139,731843864063,282139591375,2274135.09,Crypto Off-ramp,2024-05-01T17:01:48Z
TXN_003140,513324968984,138834942383,2016929.99,Wire Transfer,2024-12-27T15:10:50Z
TXN_003141,825988056608,815365440842,2006631.32,Crypto Off-ramp,2024-09-06T06:47:49Z
TXN_003142,769055387583,436659952875,821240.24,Cash Deposit,2023-08-26T03:57:05Z
TXN_003143,373464964815,720301931247,1072887.25,Cash Deposit,2024-05-26T20:47:52Z
TXN_003144,787239562597,813759695021,650950.14,Cash Deposit,2024-04-07T03:02:38Z
TXN_003145,774117152232,211635217585,338151.51,Cash Deposit,2025-09-20T12:32:35Z
TXN_003146,371760369583,302742170531,1900539.6,ATM Withdrawal,2026-07-23T03:02:17Z
TXN_003147,514082636743,392493759560,1576881.08,ATM Withdrawal,2025-12-05T13:06:11Z
TXN_003148,203015443892,854193371907,229095.3,ATM Withdrawal,2023-08-19T03:48:55Z
TXN_003149,251510202090,448900404767,2412702.73,ATM Withdrawal,2026-07-13T16:46:30Z
TXN_003150,562154826730,465663385866,1694768.05,ATM Withdrawal,2024-08-15T02:01:08Z
TXN_003151,554621158698,763724020729,2428459.48,Cash Deposit,2023-01-13T22:16:49Z
TXN_003152,569456188828,883236622438,68761.25,Wire Transfer,2024-09-16T12:29:47Z
TXN_003153,837237186326,993737484275,1317597.1,Crypto Off-ramp,2024-07-03T16:27:56Z
TXN_003154,372868678403,957312586089,868932.11,Wire Transfer,2024-01-05T11:40:12Z
TXN_003155,633950487429,896163552047,928072.86,Wire Transfer,2026-05-30T02:51:12Z
TXN_003156,813759695021,218671130355,1686021.19,Wire Transfer,2024-10-08T05:37:26Z
TXN_003157,116269710201,761923001204,891963.0,Crypto Off-ramp,2025-01-15T17:40:12Z
TXN_003158,485487570495,328501765329,473561.1,Crypto Off-ramp,2023-01-28T12:25:36Z
TXN_003159,923073535610,298099898903,1987577.24,Hawala,2025-04-18T18:25:55Z
TXN_003160,840183762064,646053895235,2261413.21,Crypto Off-ramp,2024-01-17T14:30:17Z
TXN_003161,344350808753,361694492375,1326391.94,Hawala,2024-10-17T09:16:55Z
TXN_003162,332604838756,351119549747,38484.75,ATM Withdrawal,2026-01-31T19:21:24Z
TXN_003163,378329460257,352306355987,1135004.15,Wire Transfer,2025-06-14T12:07:50Z
TXN_003164,273189253774,620063968917,498852.6,Wire Transfer,2025-12-04T23:03:19Z
TXN_003165,180529890376,437890066202,829528.2,Crypto Off-ramp,2025-04-24T09:42:31Z
TXN_003166,385919817423,568068690614,678155.22,Crypto Off-ramp,2023-10-13T23:05:24Z
TXN_003167,505030955723,870615879892,501720.59,Crypto Off-ramp,2025-10-31T12:16:31Z
TXN_003168,881401340548,525613326953,1534047.73,Cash Deposit,2025-03-01T01:54:11Z
TXN_003169,649844796841,291048960698,1214596.99,Wire Transfer,2023-10-17T05:18:33Z
TXN_003170,436545066867,124760229468,1652383.77,Cash Deposit,2024-05-23T21:55:18Z
TXN_003171,540578654853,316999294706,1633347.93,Wire Transfer,2026-03-10T12:12:32Z
TXN_003172,813759695021,362561190526,2357065.23,ATM Withdrawal,2023-01-19T08:41:32Z
TXN_003173,931053980604,763991581013,2326371.27,ATM Withdrawal,2025-07-29T22:59:20Z
TXN_003174,723590446661,991649259877,566080.65,Cash Deposit,2024-06-21T18:10:25Z
TXN_003175,333246355079,349044009729,1617412.18,Cash Deposit,2025-08-04T07:01:39Z
TXN_003176,933133430849,813091219229,439450.46,Wire Transfer,2023-09-26T20:13:22Z
TXN_003177,841930984619,448900404767,1989369.81,Hawala,2024-05-29T06:23:41Z
TXN_003178,697761680048,750675231453,619143.28,Wire Transfer,2023-12-05T17:10:47Z
TXN_003179,116269710201,423593328257,601016.46,Hawala,2025-02-02T05:56:57Z
TXN_003180,659535848106,911864350848,41590.7,Cash Deposit,2026-07-01T05:49:18Z
TXN_003181,537907453529,723590446661,748766.93,Hawala,2023-01-19T13:47:39Z
TXN_003182,649826008287,505030955723,306929.5,Wire Transfer,2026-07-28T11:25:59Z
TXN_003183,281726931149,404724248906,38274.55,ATM Withdrawal,2025-01-28T02:40:16Z
TXN_003184,991839124224,639787699126,1203820.77,Cash Deposit,2024-06-11T11:06:30Z
TXN_003185,826773767749,529407098278,729167.77,Hawala,2026-02-06T15:47:12Z
TXN_003186,458788424042,716242661715,1697061.42,Crypto Off-ramp,2025-03-06T21:25:07Z
TXN_003187,255749522616,204562043828,1141684.12,Wire Transfer,2025-11-20T13:51:28Z
TXN_003188,870733496857,933209869080,1900817.19,Wire Transfer,2023-11-06T10:55:37Z
TXN_003189,529407098278,427050537850,2169546.84,Hawala,2024-08-31T11:28:58Z
TXN_003190,299042937881,917816083126,1765251.11,Cash Deposit,2023-02-07T08:30:42Z
TXN_003191,173028476003,179603418555,785584.52,Hawala,2024-01-13T23:58:37Z
TXN_003192,269452154032,311237897638,2246370.93,Wire Transfer,2024-09-05T18:02:43Z
TXN_003193,822586961665,428958815917,1393157.64,Cash Deposit,2024-07-03T17:39:06Z
TXN_003194,362561190526,115517790068,1034198.62,Hawala,2024-06-29T13:23:06Z
TXN_003195,592921055446,357171615268,616308.11,Hawala,2026-06-07T13:16:14Z
TXN_003196,189538395298,854329514569,426202.81,Hawala,2023-10-17T19:02:42Z
TXN_003197,340174048328,626025086862,2223173.94,ATM Withdrawal,2023-07-22T21:06:18Z
TXN_003198,247720270584,577021855283,1593377.99,Crypto Off-ramp,2023-02-10T11:17:47Z
TXN_003199,582955381736,456687581199,1512610.2,Wire Transfer,2023-01-26T06:02:36Z
TXN_003200,774479575608,233216812597,207839.48,Wire Transfer,2023-01-06T17:31:51Z
TXN_003201,198168548632,204612035295,596511.6,Cash Deposit,2023-01-18T13:10:34Z
TXN_003202,771031557769,968658495736,1035091.35,Crypto Off-ramp,2024-12-27T18:45:23Z
TXN_003203,168005180900,836165785490,2297895.66,Crypto Off-ramp,2024-03-02T14:49:57Z
TXN_003204,431228206518,859415578520,1650031.24,Crypto Off-ramp,2023-04-10T12:05:16Z
TXN_003205,813091219229,479136933398,559408.46,ATM Withdrawal,2023-08-14T08:30:56Z
TXN_003206,117753190354,782508577611,748964.27,Hawala,2023-06-16T17:31:03Z
TXN_003207,866141809814,880519032210,734524.47,Hawala,2023-12-04T23:29:12Z
TXN_003208,564557788508,655462276652,1927670.89,Hawala,2026-04-03T16:01:17Z
TXN_003209,237845139611,281462113811,1618059.55,Cash Deposit,2026-02-11T02:30:20Z
TXN_003210,929183045661,626359302200,941576.3,Hawala,2023-02-14T21:00:35Z
TXN_003211,127380905918,448900404767,1707889.13,ATM Withdrawal,2024-06-09T06:43:17Z
TXN_003212,140449444491,179568939918,1607620.23,Wire Transfer,2023-09-21T18:27:51Z
TXN_003213,537020157057,247649916530,892094.37,Wire Transfer,2023-01-31T20:05:46Z
TXN_003214,570155147817,907713967538,896199.89,ATM Withdrawal,2023-11-26T04:10:06Z
TXN_003215,788906274127,351387626218,2468846.05,Wire Transfer,2024-11-06T23:32:09Z
TXN_003216,889204983051,704123605871,2040979.03,Wire Transfer,2024-02-17T17:05:43Z
TXN_003217,971458386900,867715673235,1202254.16,Cash Deposit,2023-12-25T20:32:15Z
TXN_003218,423438519866,615549385177,22451.16,Hawala,2024-07-01T01:20:06Z
TXN_003219,629963016478,913849523641,2359791.78,Crypto Off-ramp,2024-01-02T23:39:32Z
TXN_003220,316999294706,692806548927,1840614.46,Crypto Off-ramp,2024-08-16T08:15:24Z
TXN_003221,646774666704,198168548632,816639.66,Crypto Off-ramp,2025-10-17T10:04:21Z
TXN_003222,322840197258,518155956828,2260401.28,Crypto Off-ramp,2026-04-11T19:07:29Z
TXN_003223,598873928680,228753738683,1373070.94,Hawala,2025-06-17T02:35:24Z
TXN_003224,372868678403,418580135461,369943.74,Wire Transfer,2023-12-25T20:12:38Z
TXN_003225,151823313151,154728732297,1940172.37,ATM Withdrawal,2024-04-26T16:49:01Z
TXN_003226,314161836654,305926686392,624290.27,Cash Deposit,2023-02-15T01:56:29Z
TXN_003227,505030955723,642040369994,1475312.58,ATM Withdrawal,2025-01-02T17:17:31Z
TXN_003228,117753190354,576801285370,408583.08,ATM Withdrawal,2024-07-25T13:35:59Z
TXN_003229,592921055446,349044009729,1802912.06,Crypto Off-ramp,2023-06-10T11:34:32Z
TXN_003230,685032160775,790468289425,2219803.74,Hawala,2025-04-12T03:51:05Z
TXN_003231,752367082425,375924112559,1981276.12,ATM Withdrawal,2026-03-31T14:43:51Z
TXN_003232,979314113745,465663385866,1031918.46,Hawala,2025-02-18T09:18:18Z
TXN_003233,747072492028,133508884937,1648529.99,Cash Deposit,2023-08-19T19:15:35Z
TXN_003234,898100769028,481640831538,1899625.9,Wire Transfer,2026-07-04T20:33:44Z
TXN_003235,500873499512,338754551365,1013304.83,ATM Withdrawal,2025-12-23T09:21:46Z
TXN_003236,171539595344,398935539836,2153495.92,Cash Deposit,2024-06-30T17:47:47Z
TXN_003237,399808444886,144804544956,657881.83,Crypto Off-ramp,2026-07-09T08:49:43Z
TXN_003238,842472346346,519861247419,2175264.26,Hawala,2023-07-08T01:46:37Z
TXN_003239,572042480393,707791823618,42234.84,ATM Withdrawal,2024-07-24T06:51:21Z
TXN_003240,301959599224,553508904470,1955226.75,ATM Withdrawal,2025-04-30T12:52:11Z
TXN_003241,924337720185,174603445189,415824.07,Hawala,2025-11-02T21:20:28Z
TXN_003242,154728732297,333246355079,26898.64,Wire Transfer,2024-10-01T17:56:00Z
TXN_003243,968658495736,563332328494,1737039.86,Crypto Off-ramp,2025-05-07T04:27:02Z
TXN_003244,793686866832,590208135304,859550.55,Crypto Off-ramp,2023-11-13T23:04:29Z
TXN_003245,366644302955,730724401929,361345.46,Cash Deposit,2024-11-03T05:24:17Z
TXN_003246,374730111102,938878915271,837230.47,Crypto Off-ramp,2023-07-08T23:23:17Z
TXN_003247,540578654853,607085066930,1643722.72,Hawala,2026-06-28T07:13:55Z
TXN_003248,646774666704,347807964046,1649848.48,Wire Transfer,2025-01-15T07:13:32Z
TXN_003249,913849523641,366508502832,704975.96,ATM Withdrawal,2024-04-05T15:43:29Z
TXN_003250,888459237999,485487570495,1170624.36,Cash Deposit,2025-06-18T13:09:00Z
TXN_003251,693172135835,498650067049,947794.65,Crypto Off-ramp,2023-12-14T12:30:05Z
TXN_003252,896033951248,733778244899,1006611.6,Crypto Off-ramp,2026-01-02T07:24:28Z
TXN_003253,455892047104,500873499512,2360878.78,Crypto Off-ramp,2026-02-13T21:54:52Z
TXN_003254,488651099520,600342453983,1809993.85,Crypto Off-ramp,2024-04-22T09:55:50Z
TXN_003255,330075863164,290006412542,1710609.02,Crypto Off-ramp,2023-02-16T10:48:21Z
TXN_003256,916549815537,751628603640,1140747.61,Wire Transfer,2023-02-06T07:32:07Z
TXN_003257,392493759560,972917243452,273508.85,Crypto Off-ramp,2024-04-05T05:59:49Z
TXN_003258,971728405516,513324968984,2227663.63,Hawala,2026-04-21T06:15:52Z
TXN_003259,404911227195,383050727000,2367473.26,ATM Withdrawal,2024-09-08T13:41:37Z
TXN_003260,168806662718,752125509707,2342828.7,Wire Transfer,2026-04-16T14:56:54Z
TXN_003261,144998273972,457707017893,2337854.02,Wire Transfer,2024-03-18T03:57:15Z
TXN_003262,528867543627,851482435008,1354932.26,ATM Withdrawal,2024-04-27T20:41:56Z
TXN_003263,865684182938,446854951322,659052.68,Wire Transfer,2023-10-08T01:47:07Z
TXN_003264,621327206939,576583505851,2409965.82,ATM Withdrawal,2024-09-30T17:32:43Z
TXN_003265,563745861351,495664914015,1915957.0,Wire Transfer,2024-01-23T20:01:09Z
TXN_003266,404724248906,918741534001,1961460.52,Wire Transfer,2025-01-06T08:05:12Z
TXN_003267,951356393566,420438136850,2058863.71,Wire Transfer,2025-05-17T10:32:33Z
TXN_003268,759729331177,400536410991,1111238.12,Hawala,2023-11-26T03:40:43Z
TXN_003269,123930287429,348536595188,1210084.55,Crypto Off-ramp,2026-01-22T13:56:22Z
TXN_003270,679342953237,759729331177,1771828.7,ATM Withdrawal,2024-03-27T14:56:15Z
TXN_003271,404724248906,701280476832,564255.88,ATM Withdrawal,2025-01-03T17:51:01Z
TXN_003272,107892084516,324772526488,838575.2,Crypto Off-ramp,2023-06-20T16:07:37Z
TXN_003273,291048960698,491199657717,1552862.28,Crypto Off-ramp,2025-12-16T02:43:35Z
TXN_003274,654802816141,311538803488,1790998.27,Wire Transfer,2025-04-03T13:50:51Z
TXN_003275,153913968659,105902392359,2320261.55,Hawala,2023-12-05T02:41:18Z
TXN_003276,898746927070,298099898903,2097083.29,Cash Deposit,2024-11-21T23:38:41Z
TXN_003277,544860692989,759729331177,1920039.64,Crypto Off-ramp,2026-01-25T13:57:45Z
TXN_003278,871264469609,101288461054,2086548.27,ATM Withdrawal,2023-06-20T00:45:13Z
TXN_003279,344350808753,425078911396,168742.09,ATM Withdrawal,2023-12-12T04:06:12Z
TXN_003280,110268020228,795227432123,123233.63,Crypto Off-ramp,2023-07-27T05:14:12Z
TXN_003281,118145484224,378469771979,2368971.05,ATM Withdrawal,2023-08-29T05:21:26Z
TXN_003282,565157647710,630956991762,772098.87,ATM Withdrawal,2024-05-15T01:39:14Z
TXN_003283,758988607003,918741534001,1853863.79,Cash Deposit,2023-05-19T09:56:19Z
TXN_003284,139636728813,482316249551,702850.62,ATM Withdrawal,2026-02-12T12:10:30Z
TXN_003285,769958759501,127380905918,604143.38,Wire Transfer,2024-03-19T14:32:37Z
TXN_003286,788906274127,938079352528,427602.16,Cash Deposit,2025-03-19T17:44:37Z
TXN_003287,899656882928,283949311860,2126134.85,Cash Deposit,2026-04-21T17:26:29Z
TXN_003288,188913657952,968988148798,631328.03,Cash Deposit,2023-12-05T07:48:28Z
TXN_003289,748302533039,899656882928,866554.76,Wire Transfer,2025-03-29T23:47:44Z
TXN_003290,210680394106,177114680095,2444791.2,Cash Deposit,2023-04-18T11:42:02Z
TXN_003291,778729562887,911560162315,631720.73,Wire Transfer,2024-07-12T23:08:06Z
TXN_003292,723053205254,667485216837,1796497.99,ATM Withdrawal,2023-10-19T15:07:02Z
TXN_003293,311538803488,911864350848,712017.25,ATM Withdrawal,2024-01-19T13:39:17Z
TXN_003294,900502107417,193206004142,1109093.63,Crypto Off-ramp,2023-01-17T19:20:29Z
TXN_003295,961805038891,576985766548,1619308.81,Wire Transfer,2024-03-03T06:12:13Z
TXN_003296,428958815917,229439694020,732190.1,Hawala,2024-09-06T15:16:41Z
TXN_003297,217140779211,597401325570,2210620.38,Wire Transfer,2023-12-31T08:51:13Z
TXN_003298,276616372780,173469759984,437177.05,Hawala,2024-03-14T23:07:10Z
TXN_003299,793686866832,352975736581,2379470.73,Crypto Off-ramp,2025-07-01T05:52:58Z
TXN_003300,481640831538,810753718623,2396365.25,Wire Transfer,2024-12-12T09:25:06Z
TXN_003301,563745861351,797063242206,916014.09,Cash Deposit,2024-05-03T03:10:01Z
TXN_003302,765490890695,952232726388,1554994.78,Wire Transfer,2023-09-05T10:25:29Z
TXN_003303,381613218102,916019518291,1206082.74,Wire Transfer,2025-05-24T15:19:14Z
TXN_003304,189336915729,411337155994,2267627.97,Hawala,2024-11-21T22:42:39Z
TXN_003305,840183762064,771031557769,681306.17,Wire Transfer,2024-06-29T19:22:14Z
TXN_003306,583872825612,138636041735,235821.5,ATM Withdrawal,2026-06-20T19:26:46Z
TXN_003307,218070197541,528758951461,1183188.31,ATM Withdrawal,2026-06-19T10:23:44Z
TXN_003308,425078911396,133508884937,865830.47,Crypto Off-ramp,2025-12-15T19:46:05Z
TXN_003309,338754551365,473845789219,1021851.59,Crypto Off-ramp,2025-05-12T17:53:58Z
TXN_003310,694449194985,427050537850,685335.97,Crypto Off-ramp,2025-09-14T06:37:12Z
TXN_003311,347807964046,268554842725,714569.56,Cash Deposit,2024-08-06T13:48:12Z
TXN_003312,771031557769,174923256230,18129.79,Crypto Off-ramp,2023-09-06T13:44:09Z
TXN_003313,572042480393,763103240905,573331.0,Crypto Off-ramp,2026-06-27T23:54:17Z
TXN_003314,305926686392,583872825612,1398936.57,Wire Transfer,2025-04-01T03:15:59Z
TXN_003315,199627496988,916707106505,2026951.27,Wire Transfer,2026-06-20T13:25:35Z
TXN_003316,349044009729,660364004663,587363.24,Cash Deposit,2023-10-24T21:25:02Z
TXN_003317,968988148798,913611993211,612857.68,Wire Transfer,2023-05-24T04:24:14Z
TXN_003318,907600837326,774479575608,1864988.98,Crypto Off-ramp,2026-01-24T14:45:44Z
TXN_003319,320678302110,443680694402,777380.08,ATM Withdrawal,2026-05-11T02:35:31Z
TXN_003320,403735228688,254171825253,1865164.55,ATM Withdrawal,2026-07-26T12:58:54Z
TXN_003321,610376749064,838505041166,2122018.86,Crypto Off-ramp,2025-08-01T01:41:24Z
TXN_003322,315062131691,105902392359,601447.26,Hawala,2023-12-17T14:38:54Z
TXN_003323,732468652114,535627069252,1014543.69,ATM Withdrawal,2024-06-04T05:51:31Z
TXN_003324,309745910171,847754399234,1542143.05,Crypto Off-ramp,2024-11-13T02:19:13Z
TXN_003325,124760229468,264223925737,647158.76,Wire Transfer,2025-07-17T05:09:11Z
TXN_003326,279230618842,761923001204,1756400.86,Cash Deposit,2025-01-17T11:51:49Z
TXN_003327,592736594684,238591784094,2109509.99,Wire Transfer,2024-03-28T00:54:09Z
TXN_003328,845101911279,140286652786,1466748.5,Hawala,2024-08-31T15:09:09Z
TXN_003329,128288496979,150128451571,863873.14,Hawala,2025-05-16T17:53:13Z
TXN_003330,456077746116,675929464367,872383.18,Crypto Off-ramp,2024-03-12T04:40:51Z
TXN_003331,725018925608,168005180900,1261433.02,Cash Deposit,2023-06-16T00:34:35Z
TXN_003332,275732237306,927802801931,667510.47,Cash Deposit,2023-04-27T01:24:32Z
TXN_003333,410467891291,352306355987,2326882.95,Hawala,2024-05-05T20:58:49Z
TXN_003334,563332328494,140899965934,1798307.65,Cash Deposit,2024-06-17T08:10:53Z
TXN_003335,383050727000,882666446589,574029.75,Hawala,2024-01-17T02:24:30Z
TXN_003336,457707017893,521329089468,2475960.28,Crypto Off-ramp,2026-04-02T04:13:19Z
TXN_003337,457157165192,232607723559,1199530.55,ATM Withdrawal,2025-03-07T02:20:38Z
TXN_003338,362453078327,329382103465,709676.55,Hawala,2025-04-09T23:57:30Z
TXN_003339,769926325174,513324968984,30733.78,Hawala,2023-06-17T04:43:42Z
TXN_003340,488651099520,896033951248,2358228.45,Cash Deposit,2023-02-13T09:40:57Z
TXN_003341,211337349422,662030167406,315432.52,Wire Transfer,2025-11-08T13:56:30Z
TXN_003342,325614360495,685032160775,1075338.91,Crypto Off-ramp,2023-06-25T05:39:20Z
TXN_003343,519836034687,563745861351,1205626.61,Hawala,2023-12-17T02:22:20Z
TXN_003344,404724248906,730724401929,2000887.07,Wire Transfer,2025-07-21T08:31:24Z
TXN_003345,336333326697,236793283295,120117.16,Wire Transfer,2023-07-01T02:05:31Z
TXN_003346,838505041166,952604350668,1506288.35,Wire Transfer,2025-12-02T01:32:36Z
TXN_003347,210680394106,827753912065,875826.55,Wire Transfer,2025-06-10T14:57:12Z
TXN_003348,351387626218,174603445189,1159764.26,Hawala,2025-08-11T16:29:02Z
TXN_003349,943963062529,949886719545,1680896.97,Cash Deposit,2024-08-30T06:12:09Z
TXN_003350,600864536118,173028476003,1587679.87,Wire Transfer,2025-08-10T13:47:37Z
TXN_003351,354436784355,556799344325,556187.97,Hawala,2025-03-18T12:28:52Z
TXN_003352,834853886616,214310617088,1710259.12,Hawala,2025-05-08T13:24:07Z
TXN_003353,929183045661,133508884937,603035.14,Hawala,2024-12-13T00:04:36Z
TXN_003354,372373943499,411402863936,1699435.61,Hawala,2024-12-23T11:37:12Z
TXN_003355,237845139611,162327312864,1532404.29,Cash Deposit,2023-02-13T16:56:57Z
TXN_003356,852671745521,813759695021,2134251.62,ATM Withdrawal,2024-11-21T04:00:16Z
TXN_003357,109975200621,118145484224,1025954.79,Crypto Off-ramp,2024-07-13T03:52:24Z
TXN_003358,625102096404,947321779307,1018396.79,Crypto Off-ramp,2025-04-29T09:03:49Z
TXN_003359,211680906360,977966859699,311449.73,Wire Transfer,2025-03-06T23:01:30Z
TXN_003360,852065062614,362595765001,531212.23,Crypto Off-ramp,2023-07-23T14:34:03Z
TXN_003361,309745910171,898764459927,982583.68,Crypto Off-ramp,2023-11-27T10:55:56Z
TXN_003362,582955381736,470900838824,1071211.21,ATM Withdrawal,2025-04-20T03:49:19Z
TXN_003363,363309652753,913566301631,1101133.31,ATM Withdrawal,2026-04-15T12:55:48Z
TXN_003364,458788424042,992839453531,1166033.47,Wire Transfer,2024-11-01T08:50:36Z
TXN_003365,806523043344,438154023477,1753893.85,Crypto Off-ramp,2024-07-10T04:18:27Z
TXN_003366,747072492028,384734566310,548111.16,Wire Transfer,2026-06-15T02:43:18Z
TXN_003367,277071689955,218671130355,647157.23,ATM Withdrawal,2025-04-20T05:26:23Z
TXN_003368,488651099520,327894680376,887086.17,Hawala,2023-04-19T22:10:57Z
TXN_003369,156252185989,330955033046,30959.53,Cash Deposit,2025-12-13T11:43:42Z
TXN_003370,831433811484,952987056804,930293.23,Hawala,2024-04-14T21:32:55Z
TXN_003371,748302533039,680169798747,1633384.2,ATM Withdrawal,2024-03-31T16:09:53Z
TXN_003372,374730111102,233216812597,824275.99,Wire Transfer,2024-03-03T19:29:38Z
TXN_003373,290006412542,743616512800,2366483.63,Cash Deposit,2023-12-06T11:51:36Z
TXN_003374,961458188465,852090325479,75335.67,ATM Withdrawal,2026-03-02T11:53:35Z
TXN_003375,529407098278,914060519667,1948668.11,Crypto Off-ramp,2025-11-21T05:20:20Z
TXN_003376,855984816312,351387626218,2423934.21,Crypto Off-ramp,2025-07-15T10:52:38Z
TXN_003377,229728052480,154714692436,1613510.21,Cash Deposit,2023-08-21T03:39:49Z
TXN_003378,239166522247,971660983787,1902371.32,ATM Withdrawal,2023-10-23T09:06:52Z
TXN_003379,354436784355,132072153368,654358.51,Hawala,2024-05-24T15:05:00Z
TXN_003380,583392419021,242582798168,58208.07,Wire Transfer,2023-04-18T02:56:44Z
TXN_003381,971458386900,109691407062,1988695.6,ATM Withdrawal,2025-06-11T11:07:08Z
TXN_003382,729679831486,810753718623,1768595.86,ATM Withdrawal,2026-02-04T12:29:08Z
TXN_003383,361140269616,822586961665,1789425.92,Cash Deposit,2026-06-20T21:31:17Z
TXN_003384,927802801931,716050113700,1243290.52,Cash Deposit,2026-07-08T09:07:58Z
TXN_003385,344350808753,633262369170,1624682.38,Cash Deposit,2025-07-06T21:53:30Z
TXN_003386,431228206518,274873186981,398417.02,Hawala,2025-05-15T04:41:34Z
TXN_003387,662030167406,228984271283,837848.28,ATM Withdrawal,2026-04-01T20:44:10Z
TXN_003388,669470170437,725997986456,405336.02,Wire Transfer,2024-11-07T02:47:19Z
TXN_003389,470816096138,989400380840,957655.39,Cash Deposit,2023-07-30T16:12:25Z
TXN_003390,683112336001,338254370338,103961.77,Crypto Off-ramp,2023-12-15T01:18:38Z
